"ensembl_id","mean_counts_SOD1_A4V_.","mean_counts_SOD1_._.","hgnc_symbol"
"ENSG00000114554",2960.778568,2356.17796,"PLXNA1"
"ENSG00000114573",1527.504626,1896.467937,"ATP6V1A"
"ENSG00000114626",24.29751855,14.83817176,"ABTB1"
"ENSG00000114631",1247.748028,2424.568986,"PODXL2"
"ENSG00000114646",460.384162,461.4589895,"CSPG5"
"ENSG00000114648",278.2505587,287.8227417,"KLHL18"
"ENSG00000114650",918.553169,1032.974894,"SCAP"
"ENSG00000114654",469.1928917,210.1962785,"EFCC1"
"ENSG00000114656",68.14081617,43.48342801,"KIAA1257"
"ENSG00000114670",549.2715973,327.0818492,"NEK11"
"ENSG00000114686",440.7596224,809.5100691,"MRPL3"
"ENSG00000114698",67.14193455,25.17485352,"PLSCR4"
"ENSG00000114735",266.3544465,159.2754878,"HEMK1"
"ENSG00000114737",30.40043594,67.87726655,"CISH"
"ENSG00000114738",207.1854715,323.8982876,"MAPKAPK3"
"ENSG00000114739",85.99855457,35.62895719,"ACVR2B"
"ENSG00000114742",733.135815,942.8561264,"WDR48"
"ENSG00000114744",437.7520673,519.9096585,"COMMD2"
"ENSG00000114745",643.6488915,737.0781404,"GORASP1"
"ENSG00000114757",72.29306738,88.44540128,"PEX5L"
"ENSG00000114767",115.7143548,215.0697361,"RRP9"
"ENSG00000114770",1014.360402,556.7936649,"ABCC5"
"ENSG00000114779",65.67394569,41.65028249,"ABHD14B"
"ENSG00000114784",621.8046733,1034.588551,"EIF1B"
"ENSG00000114790",200.1352929,65.81000818,"ARHGEF26"
"ENSG00000114796",218.8660552,149.8187265,"KLHL24"
"ENSG00000114805",108.9874689,62.60937964,"PLCH1"
"ENSG00000114841",416.0627105,93.95274271,"DNAH1"
"ENSG00000114850",647.1236903,605.8556083,"SSR3"
"ENSG00000114853",232.1649658,131.3679382,"ZBTB47"
"ENSG00000114857",2305.113027,555.3213181,"NKTR"
"ENSG00000114859",260.9225947,216.5541076,"CLCN2"
"ENSG00000114861",1595.741229,906.7852754,"FOXP1"
"ENSG00000114867",2538.861199,2766.051894,"EIF4G1"
"ENSG00000114902",515.3692223,870.5243082,"SPCS1"
"ENSG00000114904",356.2742903,276.7324656,"NEK4"
"ENSG00000114923",528.4164175,832.0774203,"SLC4A3"
"ENSG00000114933",283.9586061,121.4471968,"INO80D"
"ENSG00000114942",946.6769861,2393.677112,"EEF1B2"
"ENSG00000114948",447.6530762,474.3530793,"ADAM23"
"ENSG00000114956",274.5357512,465.5298847,"DGUOK"
"ENSG00000114978",239.0403262,187.4021017,"MOB1A"
"ENSG00000114982",575.9817059,495.622127,"KANSL3"
"ENSG00000114988",419.2458802,510.0214341,"LMAN2L"
"ENSG00000114993",61.07706749,52.03924951,"RTKN"
"ENSG00000114999",767.4341268,950.6421444,"TTL"
"ENSG00000115020",630.8933254,329.3982939,"PIKFYVE"
"ENSG00000115041",25.81260448,7.807928582,"KCNIP3"
"ENSG00000115042",162.5316805,134.0019565,"FAHD2A"
"ENSG00000115053",3127.328392,3059.590417,"NCL"
"ENSG00000115073",394.7192631,645.088803,"ACTR1B"
"ENSG00000115084",483.2634488,281.9146758,"SLC35F5"
"ENSG00000115091",1327.284185,1694.615399,"ACTR3"
"ENSG00000115107",16.09359705,7.287764924,"STEAP3"
"ENSG00000115109",506.3846076,331.3120385,"EPB41L5"
"ENSG00000115128",308.9742873,858.8744638,"SF3B6"
"ENSG00000115129",97.73980548,127.1241197,"TP53I3"
"ENSG00000115137",138.9749414,117.6255588,"DNAJC27"
"ENSG00000115145",443.5298286,331.7846295,"STAM2"
"ENSG00000115159",104.184109,48.58271617,"GPD2"
"ENSG00000115163",14.00163967,3.545102798,"CENPA"
"ENSG00000115170",429.7636743,331.6007898,"ACVR1"
"ENSG00000115183",145.4392018,58.0361479,"TANC1"
"ENSG00000115204",271.8759691,303.4513057,"MPV17"
"ENSG00000115207",335.6263887,396.8477211,"GTF3C2"
"ENSG00000115211",250.1014648,373.7093332,"EIF2B4"
"ENSG00000115216",1073.033129,1658.622227,"NRBP1"
"ENSG00000115226",278.0685572,578.0020982,"FNDC4"
"ENSG00000115232",25.071825,12.00249194,"ITGA4"
"ENSG00000115233",405.0396222,662.5449514,"PSMD14"
"ENSG00000115234",704.3600926,1306.945662,"SNX17"
"ENSG00000115239",201.5625715,244.9751679,"ASB3"
"ENSG00000115241",859.776404,1276.381135,"PPM1G"
"ENSG00000115255",20.37622931,65.86502408,"REEP6"
"ENSG00000115257",25.24025638,16.21087063,"PCSK4"
"ENSG00000115266",3122.368578,3041.228364,"APC2"
"ENSG00000115268",1203.189227,2592.190838,"RPS15"
"ENSG00000115271",302.2247846,217.2833406,"GCA"
"ENSG00000115274",201.5335679,166.9377232,"INO80B"
"ENSG00000115275",456.0589561,487.1185544,"MOGS"
"ENSG00000115282",129.3166012,59.04186203,"TTC31"
"ENSG00000115286",112.5809421,188.5121586,"NDUFS7"
"ENSG00000115289",58.67086417,112.7952546,"PCGF1"
"ENSG00000115290",23.13925227,7.366962309,"GRB14"
"ENSG00000115295",170.2664948,121.6583979,"CLIP4"
"ENSG00000115306",5472.2735,5630.813515,"SPTBN1"
"ENSG00000115307",508.0835584,817.5031955,"AUP1"
"ENSG00000115310",6388.378959,7603.195118,"RTN4"
"ENSG00000115317",113.9927872,222.9029297,"HTRA2"
"ENSG00000115318",322.5520534,238.2656127,"LOXL3"
"ENSG00000115325",53.50616125,126.0836426,"DOK1"
"ENSG00000115339",200.4024418,81.03059696,"GALNT3"
"ENSG00000115350",136.193825,376.3564785,"POLE4"
"ENSG00000115353",369.6628716,236.5801068,"TACR1"
"ENSG00000115355",2251.243929,1292.928,"CCDC88A"
"ENSG00000115363",15.72773068,25.53925736,"EVA1A"
"ENSG00000115364",288.5038639,221.8315225,"MRPL19"
"ENSG00000115365",745.2293622,800.9286582,"LANCL1"
"ENSG00000115368",357.2596018,373.1016545,"WDR75"
"ENSG00000115380",1829.157859,1418.590224,"EFEMP1"
"ENSG00000115392",115.6156373,103.5412445,"FANCL"
"ENSG00000115414",502.9930927,228.1874468,"FN1"
"ENSG00000115415",687.870829,1008.358119,"STAT1"
"ENSG00000115419",805.6752778,693.0008728,"GLS"
"ENSG00000115421",178.8453294,180.8267721,"PAPOLG"
"ENSG00000115423",314.9087733,105.1670635,"DNAH6"
"ENSG00000115425",50.73861491,50.5481887,"PECR"
"ENSG00000115446",331.7748134,341.813325,"UNC50"
"ENSG00000115457",2849.814089,3455.677906,"IGFBP2"
"ENSG00000115459",192.9592566,164.566143,"ELMOD3"
"ENSG00000115461",15138.4977,4881.120455,"IGFBP5"
"ENSG00000115464",1706.395985,984.0331295,"USP34"
"ENSG00000115468",219.7888362,181.2470539,"EFHD1"
"ENSG00000115484",1033.609232,1911.999818,"CCT4"
"ENSG00000115486",328.8524058,288.3239335,"GGCX"
"ENSG00000115504",501.3313957,720.3096665,"EHBP1"
"ENSG00000115514",174.4323161,428.6781498,"TXNDC9"
"ENSG00000115520",159.6427998,163.1187982,"COQ10B"
"ENSG00000115524",3680.940358,2267.180004,"SF3B1"
"ENSG00000115525",477.2249254,565.6945783,"ST3GAL5"
"ENSG00000115526",333.6802459,492.6226869,"CHST10"
"ENSG00000115539",120.5267615,190.3128351,"PDCL3"
"ENSG00000115540",510.6174828,876.8848077,"MOB4"
"ENSG00000115541",428.6525051,896.7601913,"HSPE1"
"ENSG00000115548",806.953015,603.8916144,"KDM3A"
"ENSG00000115556",38.76826546,21.66558571,"PLCD4"
"ENSG00000115561",556.4540203,628.4742693,"CHMP3"
"ENSG00000115568",263.362325,234.4495502,"ZNF142"
"ENSG00000115594",24.70595863,14.15116359,"IL1R1"
"ENSG00000115641",43.87230122,86.65029419,"FHL2"
"ENSG00000115649",415.7484645,809.4275048,"CNPPD1"
"ENSG00000115652",529.1172832,594.464472,"UXS1"
"ENSG00000115657",33.28479323,19.10929755,"ABCB6"
"ENSG00000115661",158.7742993,288.7790925,"STK16"
"ENSG00000115665",1965.843678,1372.345906,"SLC5A7"
"ENSG00000115677",2831.06337,2611.722198,"HDLBP"
"ENSG00000115685",443.1477322,775.2489714,"PPP1R7"
"ENSG00000115687",326.625544,155.9743732,"PASK"
"ENSG00000115694",826.7161859,1194.666159,"STK25"
"ENSG00000115738",61.75717981,136.5980082,"ID2"
"ENSG00000115750",107.9279201,83.37248035,"TAF1B"
"ENSG00000115756",305.8879717,370.6603748,"HPCAL1"
"ENSG00000115758",2585.662024,4654.114257,"ODC1"
"ENSG00000115760",1444.067932,723.2308317,"BIRC6"
"ENSG00000115761",98.27410323,130.1212784,"NOL10"
"ENSG00000115762",1346.890632,2005.131797,"PLEKHB2"
"ENSG00000115806",554.3194892,713.4749582,"GORASP2"
"ENSG00000115808",264.4263971,141.8776567,"STRN"
"ENSG00000115816",308.177364,362.8735435,"CEBPZ"
"ENSG00000115825",201.9510547,57.60084668,"PRKD3"
"ENSG00000115827",218.5518093,252.6205278,"DCAF17"
"ENSG00000115828",32.33753203,1.917912287,"QPCT"
"ENSG00000115839",556.5527378,481.7866517,"RAB3GAP1"
"ENSG00000115840",379.7386987,530.461973,"SLC25A12"
"ENSG00000115841",67.66266221,46.25348036,"RMDN2"
"ENSG00000115866",414.4199034,509.6713852,"DARS"
"ENSG00000115875",816.6810692,911.2289294,"SRSF7"
"ENSG00000115884",152.8978205,342.5869259,"SDC1"
"ENSG00000115896",445.902505,302.7827786,"PLCL1"
"ENSG00000115902",498.0231648,708.2897833,"SLC1A4"
"ENSG00000115904",884.4424489,492.9356737,"SOS1"
"ENSG00000115935",174.4549329,65.0902731,"WIPF1"
"ENSG00000115942",141.2172367,103.7000885,"ORC2"
"ENSG00000115944",640.4122379,1349.2634,"COX7A2L"
"ENSG00000115946",87.56073755,176.0865222,"PNO1"
"ENSG00000115947",433.375241,807.7899367,"ORC4"
"ENSG00000115963",549.0225418,596.601095,"RND3"
"ENSG00000115966",530.5091714,479.220404,"ATF2"
"ENSG00000115970",317.0143008,247.9941311,"THADA"
"ENSG00000115977",374.7533373,305.8273301,"AAK1"
"ENSG00000115993",389.082793,349.8330296,"TRAK2"
"ENSG00000115998",65.73008948,91.51454717,"C2orf42"
"ENSG00000116001",2455.863543,1489.304881,"TIA1"
"ENSG00000116005",1061.393256,794.4507076,"PCYOX1"
"ENSG00000116017",34.27462812,22.87847665,"ARID3A"
"ENSG00000116030",804.140235,1125.820378,"SUMO1"
"ENSG00000116032",253.2013505,133.9088658,"GRIN3B"
"ENSG00000116035",33.43513115,130.0976418,"VAX2"
"ENSG00000116044",360.689167,350.1862468,"NFE2L2"
"ENSG00000116062",571.2706767,546.8960818,"MSH6"
"ENSG00000116095",270.0131102,250.8529859,"PLEKHA3"
"ENSG00000116096",47.64325254,92.26663793,"SPR"
"ENSG00000116106",1146.408092,407.691997,"EPHA4"
"ENSG00000116117",220.9380557,64.79017925,"PARD3B"
"ENSG00000116120",430.2346449,762.9535428,"FARSB"
"ENSG00000116127",489.4424668,198.3730935,"ALMS1"
"ENSG00000116128",753.6442888,485.7005413,"BCL9"
"ENSG00000116133",899.2819924,1841.454613,"DHCR24"
"ENSG00000116138",292.2521984,228.5522821,"DNAJC16"
"ENSG00000116141",671.8017122,901.4817147,"MARK1"
"ENSG00000116147",75.99430481,60.99506442,"TNR"
"ENSG00000116151",132.6048752,49.75855033,"MORN1"
"ENSG00000116157",74.44569191,92.74353487,"GPX7"
"ENSG00000116161",445.1590656,736.6526073,"CACYBP"
"ENSG00000116171",727.6858697,664.5302818,"SCP2"
"ENSG00000116176",16.61884808,8.307144647,"TPSG1"
"ENSG00000116191",947.605087,449.1002732,"RALGPS2"
"ENSG00000116198",324.4620093,289.2772729,"CEP104"
"ENSG00000116199",444.1157468,341.0317474,"FAM20B"
"ENSG00000116205",92.47638506,62.07393344,"TCEANC2"
"ENSG00000116209",1501.478086,2157.349136,"TMEM59"
"ENSG00000116212",233.0316029,251.1951246,"LRRC42"
"ENSG00000116213",130.2502923,117.9759976,"WRAP73"
"ENSG00000116221",305.203336,621.0952875,"MRPL37"
"ENSG00000116237",672.5052379,607.7520458,"ICMT"
"ENSG00000116251",1869.02186,2468.796236,"RPL22"
"ENSG00000116254",353.4506002,262.1183586,"CHD5"
"ENSG00000116260",346.288134,457.4301685,"QSOX1"
"ENSG00000116266",315.7935039,249.6320944,"STXBP3"
"ENSG00000116273",191.6126021,185.2427945,"PHF13"
"ENSG00000116285",416.9846949,607.000452,"ERRFI1"
"ENSG00000116288",1037.431804,2022.208901,"PARK7"
"ENSG00000116299",320.1865604,232.3787222,"KIAA1324"
"ENSG00000116337",434.2573116,615.9258569,"AMPD2"
"ENSG00000116350",588.4012057,505.1803508,"SRSF4"
"ENSG00000116353",139.0555655,232.501049,"MECR"
"ENSG00000116396",108.161542,88.24041021,"KCNC4"
"ENSG00000116406",745.1777417,530.3286218,"EDEM3"
"ENSG00000116455",213.9794113,250.2672488,"WDR77"
"ENSG00000116459",963.8817524,1991.017076,"ATP5PB"
"ENSG00000116473",323.0411175,382.1411818,"RAP1A"
"ENSG00000116478",703.1573892,464.1620481,"HDAC1"
"ENSG00000116489",874.702688,1500.748045,"CAPZA1"
"ENSG00000116497",391.5387533,331.0108008,"S100PBP"
"ENSG00000116514",198.2987777,352.3234085,"RNF19B"
"ENSG00000116521",527.7570585,808.1487836,"SCAMP3"
"ENSG00000116525",116.2486526,143.3622258,"TRIM62"
"ENSG00000116539",740.3408549,396.8991683,"ASH1L"
"ENSG00000116544",177.8102608,318.9383339,"DLGAP3"
"ENSG00000116560",5245.313407,2789.349757,"SFPQ"
"ENSG00000116574",735.8546712,1337.026564,"RHOU"
"ENSG00000116580",603.7739802,317.1385797,"GON4L"
"ENSG00000116584",332.9775168,476.6082973,"ARHGEF2"
"ENSG00000116586",220.4101448,353.2752204,"LAMTOR2"
"ENSG00000116604",244.1534087,179.8263819,"MEF2D"
"ENSG00000116641",1453.354019,902.7515202,"DOCK7"
"ENSG00000116649",382.5198151,634.8540225,"SRM"
"ENSG00000116652",11.8109648,4.336358115,"DLEU2L"
"ENSG00000116661",28.2613815,49.08744755,"FBXO2"
"ENSG00000116663",38.81988589,50.87807503,"FBXO6"
"ENSG00000116667",602.215524,610.0654718,"C1orf21"
"ENSG00000116668",68.80283503,89.86263028,"SWT1"
"ENSG00000116670",537.1690033,1043.690447,"MAD2L2"
"ENSG00000116675",1336.753341,1808.058893,"DNAJC6"
"ENSG00000116678",72.25049368,67.93000103,"LEPR"
"ENSG00000116679",722.5185069,714.0428983,"IVNS1ABP"
"ENSG00000116685",438.0844067,436.4456202,"KIAA2013"
"ENSG00000116688",1044.304504,1520.379124,"MFN2"
"ENSG00000116690",20.5310906,12.97587431,"PRG4"
"ENSG00000116691",133.3882283,187.6818708,"MIIP"
"ENSG00000116698",1055.094767,914.4998865,"SMG7"
"ENSG00000116704",340.5556063,203.0748495,"SLC35D1"
"ENSG00000116717",110.3812205,174.563088,"GADD45A"
"ENSG00000116729",6124.078661,4663.505166,"WLS"
"ENSG00000116731",581.1645023,547.4171491,"PRDM2"
"ENSG00000116741",183.2647294,528.7082464,"RGS2"
"ENSG00000116747",658.084248,328.7932855,"TROVE2"
"ENSG00000116750",144.6087516,138.6234254,"UCHL5"
"ENSG00000116752",297.3136604,459.9450408,"BCAS2"
"ENSG00000116754",2495.796461,1363.245085,"SRSF11"
"ENSG00000116761",41.74229351,53.68890889,"CTH"
"ENSG00000116774",115.6826913,44.1174563,"OLFML3"
"ENSG00000116786",526.3071632,671.4754879,"PLEKHM2"
"ENSG00000116791",490.031045,281.0423369,"CRYZ"
"ENSG00000116793",670.6649959,347.5785656,"PHTF1"
"ENSG00000116809",208.7766581,287.7521854,"ZBTB17"
"ENSG00000116815",87.3587792,118.3661875,"CD58"
"ENSG00000116819",32.66082471,8.678381284,"TFAP2E"
"ENSG00000116830",52.02912566,47.99336776,"TTF2"
"ENSG00000116852",1577.144845,1436.712029,"KIF21B"
"ENSG00000116857",673.0956795,1115.546748,"TMEM9"
"ENSG00000116863",358.65149,334.2049138,"ADPRHL2"
"ENSG00000116871",1811.352808,2346.135544,"MAP7D1"
"ENSG00000116874",75.12580423,130.4576024,"WARS2"
"ENSG00000116883",38.45401952,22.33994629,""
"ENSG00000116885",224.8141113,251.4990389,"OSCP1"
"ENSG00000116898",220.9734461,482.4338778,"MRPS15"
"ENSG00000116903",148.6468518,122.4501981,"EXOC8"
"ENSG00000116906",549.7271344,781.1979498,"GNPAT"
"ENSG00000116918",387.6600378,405.6751251,"TSNAX"
"ENSG00000116922",74.50183571,73.09054516,"C1orf109"
"ENSG00000116954",280.6096649,336.5714341,"RRAGC"
"ENSG00000116962",69.79266992,30.93826192,"NID1"
"ENSG00000116977",275.2783941,489.4280707,"LGALS8"
"ENSG00000116983",216.1791329,422.4459593,"HPCAL4"
"ENSG00000116984",561.9936363,206.4684922,"MTR"
"ENSG00000116985",16.19683791,9.065050197,"BMP8B"
"ENSG00000116990",97.80951937,127.8216676,"MYCL"
"ENSG00000116991",1230.300323,891.4938079,"SIPA1L2"
"ENSG00000117000",238.3556905,249.6692708,"RLF"
"ENSG00000117010",14.84113665,17.24016731,"ZNF684"
"ENSG00000117013",17.34605746,6.056860809,"KCNQ4"
"ENSG00000117016",482.4928691,885.3223869,"RIMS3"
"ENSG00000117020",677.4860759,556.5568516,"AKT3"
"ENSG00000117036",149.7308808,66.0928074,"ETV3"
"ENSG00000117054",479.1982084,485.6184158,"ACADM"
"ENSG00000117069",555.5538562,1321.092198,"ST6GALNAC5"
"ENSG00000117114",1781.232294,1915.644562,"ADGRL2"
"ENSG00000117115",35.25541629,12.8786097,"PADI2"
"ENSG00000117118",241.5135834,470.735977,"SDHB"
"ENSG00000117122",183.3144865,143.1393349,"MFAP2"
"ENSG00000117133",130.0347638,239.0831697,"RPF1"
"ENSG00000117139",1546.187224,1524.135392,"KDM5B"
"ENSG00000117143",170.735602,223.723391,"UAP1"
"ENSG00000117151",136.0009134,99.24064342,"CTBS"
"ENSG00000117152",70.03533856,35.09567282,"RGS4"
"ENSG00000117153",412.7092459,483.5420369,"KLHL12"
"ENSG00000117154",23.76774416,52.76137413,"IGSF21"
"ENSG00000117155",281.2426802,245.534101,"SSX2IP"
"ENSG00000117174",183.4893046,188.6916871,"ZNHIT6"
"ENSG00000117222",193.6167521,197.1589391,"RBBP5"
"ENSG00000117242",59.1399714,44.02111401,"PINK1-AS"
"ENSG00000117245",97.95533393,104.3024256,"KIF17"
"ENSG00000117262",21.15958248,39.72919036,"GPR89A"
"ENSG00000117280",56.57890679,38.87416993,"RAB29"
"ENSG00000117281",17.60415961,18.66018101,"CD160"
"ENSG00000117298",353.3989797,320.0534507,"ECE1"
"ENSG00000117305",162.0109528,205.5807564,"HMGCL"
"ENSG00000117308",73.14613444,197.0388822,"GALE"
"ENSG00000117318",558.0486634,503.9878377,"ID3"
"ENSG00000117335",1524.751446,632.800566,"CD46"
"ENSG00000117360",285.8531285,253.0471339,"PRPF3"
"ENSG00000117362",806.1606151,1107.385243,"APH1A"
"ENSG00000117385",315.9438419,356.2242138,"P3H1"
"ENSG00000117394",286.1067073,332.6748496,"SLC2A1"
"ENSG00000117395",346.20485,624.987201,"EBNA1BP2"
"ENSG00000117399",107.7821056,43.02849667,"CDC20"
"ENSG00000117408",503.8661167,486.3526307,"IPO13"
"ENSG00000117410",1004.903223,2563.929489,"ATP6V0B"
"ENSG00000117411",539.9764634,934.5587854,"B4GALT2"
"ENSG00000117419",520.0720013,821.2692125,"ERI3"
"ENSG00000117425",137.6192402,52.3405111,"PTCH2"
"ENSG00000117448",424.1769612,852.8209919,"AKR1A1"
"ENSG00000117450",855.7609206,1268.367204,"PRDX1"
"ENSG00000117461",1054.367558,1139.684354,"PIK3R3"
"ENSG00000117475",183.1750587,171.2601163,"BLZF1"
"ENSG00000117477",205.441287,325.5244663,"CCDC181"
"ENSG00000117479",102.819361,106.9346356,"SLC19A2"
"ENSG00000117480",169.9812524,234.4691804,"FAAH"
"ENSG00000117481",137.3991883,132.5506592,"NSUN4"
"ENSG00000117500",679.454039,468.7432024,"TMED5"
"ENSG00000117505",511.3202119,621.820437,"DR1"
"ENSG00000117519",1411.457931,1495.408111,"CNN3"
"ENSG00000117523",2331.086879,1127.290773,"PRRC2C"
"ENSG00000117528",576.3049986,583.5100926,"ABCD3"
"ENSG00000117533",191.7222297,228.3882462,"VAMP4"
"ENSG00000117543",154.7542925,280.5328503,"DPH5"
"ENSG00000117569",509.721842,683.2162373,"PTBP2"
"ENSG00000117592",1200.289437,1351.132914,"PRDX6"
"ENSG00000117593",134.6361654,134.9553854,"DARS2"
"ENSG00000117597",96.18666922,89.54311012,"DIEXF"
"ENSG00000117598",67.04321705,96.97483163,"PLPPR5"
"ENSG00000117600",137.5495263,222.9663776,"PLPPR4"
"ENSG00000117602",275.8289219,213.8594083,"RCAN3"
"ENSG00000117614",173.8173943,236.9023399,"SYF2"
"ENSG00000117616",760.2171099,378.5573033,"RSRP1"
"ENSG00000117620",196.8198787,64.77015399,"SLC35A3"
"ENSG00000117625",617.1652214,282.5530756,"RCOR3"
"ENSG00000117632",5322.996293,11980.9463,"STMN1"
"ENSG00000117640",445.0829649,611.0723652,"MTFR1L"
"ENSG00000117643",508.6415398,494.3318771,"MAN1C1"
"ENSG00000117650",39.23284933,12.22084913,"NEK2"
"ENSG00000117676",51.67230601,107.0470091,"RPS6KA1"
"ENSG00000117682",273.5459163,363.3957432,"DHDDS"
"ENSG00000117691",165.7773808,309.0495822,"NENF"
"ENSG00000117697",178.0574528,293.8861836,"NSL1"
"ENSG00000117707",440.3873692,162.7154034,"PROX1"
"ENSG00000117713",1841.289456,1139.101814,"ARID1A"
"ENSG00000117724",284.8406768,28.3564748,"CENPF"
"ENSG00000117748",199.095701,332.3328491,"RPA2"
"ENSG00000117751",408.0924109,607.7021917,"PPP1R8"
"ENSG00000117758",1003.65715,1769.946129,"STX12"
"ENSG00000117791",31.8684248,14.70204206,"MARC2"
"ENSG00000117834",75.86206034,5.991478751,"SLC5A9"
"ENSG00000117859",868.1668503,732.9440604,"OSBPL9"
"ENSG00000117862",366.8463648,493.654055,"TXNDC12"
"ENSG00000117868",603.879881,359.9098302,"ESYT2"
"ENSG00000117877",23.14377564,11.14995673,"CD3EAP"
"ENSG00000117899",354.5952964,374.3771729,"MESD"
"ENSG00000117906",1475.683575,1788.242812,"RCN2"
"ENSG00000117971",14.5268907,17.28323024,"CHRNB4"
"ENSG00000117984",666.7908037,853.7835526,"CTSD"
"ENSG00000118007",290.5396775,229.3556942,"STAG1"
"ENSG00000118046",406.6425155,325.0563425,"STK11"
"ENSG00000118058",1215.299005,569.0180058,"KMT2A"
"ENSG00000118096",411.0709623,606.0878037,"IFT46"
"ENSG00000118160",215.4944973,218.4325319,"SLC8A2"
"ENSG00000118162",97.95533393,131.3110059,"KPTN"
"ENSG00000118181",1197.45936,2093.538412,"RPS25"
"ENSG00000118193",34.11976683,5.005448795,"KIF14"
"ENSG00000118197",84.31956062,120.9544663,"DDX59"
"ENSG00000118200",1202.838795,1338.301231,"CAMSAP2"
"ENSG00000118217",839.8384149,713.0502925,"ATF6"
"ENSG00000118242",30.51272353,39.26727649,"MREG"
"ENSG00000118246",278.569328,294.818563,"FASTKD2"
"ENSG00000118257",1186.620136,554.9462912,"NRP2"
"ENSG00000118260",512.9340154,356.6578325,"CREB1"
"ENSG00000118263",917.7166023,927.4278772,"KLF7"
"ENSG00000118271",17.97907271,42.70062244,"TTR"
"ENSG00000118276",318.9604436,257.1245987,"B4GALT6"
"ENSG00000118292",42.79279556,57.69176933,"C1orf54"
"ENSG00000118298",38.97927054,16.58675432,"CA14"
"ENSG00000118307",158.8349664,113.3335032,"CASC1"
"ENSG00000118308",29.51836527,13.84672216,"LRMP"
"ENSG00000118322",12.84789676,49.49335143,"ATP10B"
"ENSG00000118363",928.3772807,984.0567609,"SPCS2"
"ENSG00000118369",215.9862213,217.7601117,"USP35"
"ENSG00000118402",344.9143393,436.799976,"ELOVL4"
"ENSG00000118407",57.73717307,46.52496716,"FILIP1"
"ENSG00000118412",198.5930668,142.0182296,"CASP8AP2"
"ENSG00000118418",545.4381154,582.635232,"HMGN3"
"ENSG00000118420",50.67794775,63.28662059,"UBE3D"
"ENSG00000118432",1650.516351,1775.008995,"CNR1"
"ENSG00000118454",358.6759703,413.9783537,"ANKRD13C"
"ENSG00000118473",630.1363159,674.9021995,"SGIP1"
"ENSG00000118482",604.043789,386.9905172,"PHF3"
"ENSG00000118492",53.17382184,7.731366151,"ADGB"
"ENSG00000118495",256.8310106,67.97048306,"PLAGL1"
"ENSG00000118496",228.5379656,155.7869762,"FBXO30"
"ENSG00000118503",54.6418107,34.60597857,"TNFAIP3"
"ENSG00000118507",95.87242328,89.55282328,"AKAP7"
"ENSG00000118508",44.77698872,69.12258494,"RAB32"
"ENSG00000118514",20.58271103,3.995686556,"ALDH8A1"
"ENSG00000118515",114.490898,140.8420305,"SGK1"
"ENSG00000118518",654.4971616,534.5834772,"RNF146"
"ENSG00000118523",5734.811492,2494.615226,"CTGF"
"ENSG00000118557",25.85517817,14.7838744,"PMFBP1"
"ENSG00000118564",460.0318658,642.4661751,"FBXL5"
"ENSG00000118579",360.5007788,433.3887028,"MED28"
"ENSG00000118596",30.09523673,8.813343243,"SLC16A7"
"ENSG00000118600",127.0562124,177.9986738,"RXYLT1"
"ENSG00000118620",83.07162358,49.27553913,"ZNF430"
"ENSG00000118655",57.05253739,88.97137972,"DCLRE1B"
"ENSG00000118680",997.449128,2209.003581,"MYL12B"
"ENSG00000118689",671.1631067,380.224066,"FOXO3"
"ENSG00000118690",254.8667744,104.9133205,"ARMC2"
"ENSG00000118705",1920.653456,2229.749238,"RPN2"
"ENSG00000118707",239.6262444,86.99879263,"TGIF2"
"ENSG00000118733",176.1538837,255.8015626,"OLFM3"
"ENSG00000118762",405.0377588,154.5521197,"PKD2"
"ENSG00000118785",347.2481688,469.3904782,"SPP1"
"ENSG00000118804",3.030171845,15.87166628,"STBD1"
"ENSG00000118816",2560.818501,2123.173629,"CCNI"
"ENSG00000118849",13.21376313,9.468468861,"RARRES1"
"ENSG00000118855",314.3364252,283.3458106,"MFSD1"
"ENSG00000118873",655.5450037,626.3868536,"RAB3GAP2"
"ENSG00000118894",69.89591078,92.35706975,"EEF2KMT"
"ENSG00000118898",186.4524225,101.857912,"PPL"
"ENSG00000118900",433.0881352,363.0432923,"UBN1"
"ENSG00000118922",575.3622608,456.2898158,"KLF12"
"ENSG00000118939",13.42476822,15.45179734,"UCHL3"
"ENSG00000118946",445.6345596,613.0526117,"PCDH17"
"ENSG00000118960",200.6759774,197.2253028,"HS1BP3"
"ENSG00000118961",309.1898158,311.9834074,"LDAH"
"ENSG00000118965",546.2459488,273.8854556,"WDR35"
"ENSG00000118971",637.2343881,358.9826188,"CCND2"
"ENSG00000118985",425.1995265,445.6465183,"ELL2"
"ENSG00000118997",565.738244,162.9771948,"DNAH7"
"ENSG00000119004",63.52584451,55.46355921,"CYP20A1"
"ENSG00000119013",237.6910117,536.4954364,"NDUFB3"
"ENSG00000119041",407.0600023,316.3812492,"GTF3C3"
"ENSG00000119042",451.2002489,133.2710588,"SATB2"
"ENSG00000119048",463.2097156,626.1698077,"UBE2B"
"ENSG00000119121",9.348617683,5.914916319,"TRPM6"
"ENSG00000119125",31.450938,34.63619011,"GDA"
"ENSG00000119138",22.67466841,7.707783604,"KLF9"
"ENSG00000119139",72.24144695,21.85747998,"TJP2"
"ENSG00000119147",78.38055126,75.28120767,"C2orf40"
